alert_id,detector,verdict,source,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_sec,notional_usd,balance_ratio,created_at
mirror_reversal_1765175427503_auto,mirror_reversal,FP,auto:obvious,3546.0,0.000998,0.010931,3.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765211776040_auto,mirror_reversal,FP,auto:obvious,3553.0,0.0,0.188472,4.0,,,,"2026-02-17 23:00:10"
mirror_reversal_1765176497145_auto,mirror_reversal,FP,auto:obvious,3565.0,0.0,0.010918,3.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765242967521_auto,mirror_reversal,FP,auto:obvious,3565.0,0.0,0.01105,2.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765236514708_auto,mirror_reversal,FP,auto:obvious,3569.0,0.004424,0.0,5.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765246835247_auto,mirror_reversal,FP,auto:obvious,3570.0,0.00095,0.011082,3.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765187659213_auto,mirror_reversal,FP,auto:obvious,3572.0,0.000996,0.010881,5.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765196145337_auto,mirror_reversal,FP,auto:obvious,3573.0,0.00102,0.010893,4.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765214492926_auto,mirror_reversal,FP,auto:obvious,3573.0,0.000829,0.188803,4.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765247549490_auto,mirror_reversal,FP,auto:obvious,3587.0,0.007757,0.896672,4.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765170706365_auto,mirror_reversal,FP,auto:obvious,3591.0,1.8e-05,0.010982,3.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765253494328_auto,mirror_reversal,FP,auto:obvious,3596.0,0.000503,0.01105,3.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765199309313_auto,mirror_reversal,FP,auto:obvious,3609.0,0.001021,0.010878,5.0,,,,"2026-02-17 23:00:09"
mirror_reversal_1765223572356_auto,mirror_reversal,FP,auto:obvious,3609.0,0.000752,0.011075,3.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765246945401_auto,mirror_reversal,FP,auto:obvious,3610.0,0.000502,0.132989,3.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765246925042_auto,mirror_reversal,FP,auto:obvious,3617.0,0.001003,0.742468,1.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765227284407_auto,mirror_reversal,FP,auto:obvious,3627.0,0.009333,0.01101,3.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765244375862_auto,mirror_reversal,FP,auto:obvious,3633.0,0.001002,0.543306,3.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765212079324_auto,mirror_reversal,FP,auto:obvious,3643.0,0.001507,0.011064,5.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765176887819_auto,mirror_reversal,FP,auto:obvious,3645.0,0.001054,0.01092,3.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765246838893_auto,mirror_reversal,FP,auto:obvious,3646.0,0.00095,0.011082,2.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765175453533_auto,mirror_reversal,FP,auto:obvious,3648.0,0.001036,0.010931,4.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765191400760_auto,mirror_reversal,FP,auto:obvious,3650.0,0.00114,0.010855,2.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765223799010_auto,mirror_reversal,FP,auto:obvious,3653.0,0.00731,0.011081,2.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765191557143_auto,mirror_reversal,FP,auto:obvious,3657.0,0.001084,0.010854,2.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765214780222_auto,mirror_reversal,FP,auto:obvious,3660.0,0.002812,0.011118,1.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765197483110_auto,mirror_reversal,FP,auto:obvious,3663.0,0.008722,0.010895,3.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765197327852_auto,mirror_reversal,FP,auto:obvious,3671.0,0.001101,0.010897,4.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765171147781_auto,mirror_reversal,FP,auto:obvious,3676.0,0.000365,0.010967,3.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765194843998_auto,mirror_reversal,FP,auto:obvious,3677.0,0.001032,0.010877,2.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765246831677_auto,mirror_reversal,FP,auto:obvious,3679.0,0.00095,0.011082,2.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765220970932_auto,mirror_reversal,FP,auto:obvious,3681.0,0.009483,0.011093,4.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765190995235_auto,mirror_reversal,FP,auto:obvious,3685.0,0.000988,0.010847,2.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765243126038_auto,mirror_reversal,FP,auto:obvious,3685.0,0.003338,0.287197,5.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765174885762_auto,mirror_reversal,FP,auto:obvious,3687.0,0.001015,0.010944,2.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765212078201_auto,mirror_reversal,FP,auto:obvious,3687.0,0.001005,0.07745,5.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765246187628_auto,mirror_reversal,FP,auto:obvious,3689.0,0.000949,0.011092,2.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765246180086_auto,mirror_reversal,FP,auto:obvious,3690.0,0.000949,0.210762,5.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765175765660_auto,mirror_reversal,FP,auto:obvious,3691.0,0.000972,0.010925,4.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765246866973_auto,mirror_reversal,FP,auto:obvious,3691.0,0.001003,0.01108,3.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765193554312_auto,mirror_reversal,FP,auto:obvious,3708.0,0.001266,0.478765,5.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765190970888_auto,mirror_reversal,FP,auto:obvious,3713.0,0.001061,0.010847,1.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765193736952_auto,mirror_reversal,FP,auto:obvious,3716.0,0.00092,0.206596,5.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765222239818_auto,mirror_reversal,FP,auto:obvious,3718.0,0.008652,0.011096,3.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765249335879_auto,mirror_reversal,FP,auto:obvious,3719.0,0.000901,0.011097,3.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765188885396_auto,mirror_reversal,FP,auto:obvious,3723.0,2.2e-05,0.043466,5.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765188885396_auto,mirror_reversal,FP,auto:obvious,3723.0,6.7e-05,0.021733,4.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765188885396_auto,mirror_reversal,FP,auto:obvious,3723.0,2.2e-05,0.0,3.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765211776229_auto,mirror_reversal,FP,auto:obvious,3727.0,0.0,0.54324,4.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765191553486_auto,mirror_reversal,FP,auto:obvious,3729.0,0.001084,0.010854,5.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765199280819_auto,mirror_reversal,FP,auto:obvious,3729.0,0.001012,0.010883,5.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765233274983_auto,mirror_reversal,FP,auto:obvious,3730.0,0.004402,0.021983,4.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765233274983_auto,mirror_reversal,FP,auto:obvious,3730.0,0.004402,0.0,3.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765246853726_auto,mirror_reversal,FP,auto:obvious,3731.0,0.001003,0.011082,1.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765253340208_auto,mirror_reversal,FP,auto:obvious,3732.0,0.006929,0.011053,4.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765196182264_auto,mirror_reversal,FP,auto:obvious,3733.0,0.009097,0.010893,3.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765249247683_auto,mirror_reversal,FP,auto:obvious,3737.0,0.001453,0.011104,2.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765253679662_auto,mirror_reversal,FP,auto:obvious,3737.0,0.0,0.364743,5.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765189080316_auto,mirror_reversal,FP,auto:obvious,3738.0,0.000969,0.010871,2.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765183406306_auto,mirror_reversal,FP,auto:obvious,3739.0,0.00101,0.010898,3.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765239863598_auto,mirror_reversal,FP,auto:obvious,3739.0,0.005262,0.0,3.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765197569336_auto,mirror_reversal,FP,auto:obvious,3740.0,0.000765,0.0109,1.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765211776229_auto,mirror_reversal,FP,auto:obvious,3742.0,0.0,0.432372,5.0,,,,"2026-02-17 23:00:10"
mirror_reversal_1765255668860_auto,mirror_reversal,FP,auto:obvious,3742.0,2.2e-05,0.044499,5.0,,,,"2026-02-17 23:00:16"
mirror_reversal_1765255668860_auto,mirror_reversal,FP,auto:obvious,3742.0,2.2e-05,0.02225,4.0,,,,"2026-02-17 23:00:16"
mirror_reversal_1765255668860_auto,mirror_reversal,FP,auto:obvious,3742.0,2.2e-05,0.0,3.0,,,,"2026-02-17 23:00:16"
mirror_reversal_1765243010311_auto,mirror_reversal,FP,auto:obvious,3747.0,0.004435,0.011051,3.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765172535915_auto,mirror_reversal,FP,auto:obvious,3750.0,0.00996,0.229846,5.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765183307359_auto,mirror_reversal,FP,auto:obvious,3751.0,0.000918,0.305189,5.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765222239851_auto,mirror_reversal,FP,auto:obvious,3751.0,0.008652,0.199734,4.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765246952979_auto,mirror_reversal,FP,auto:obvious,3758.0,0.000502,0.011083,2.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765239863598_auto,mirror_reversal,FP,auto:obvious,3759.0,0.005262,0.209422,4.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765174882075_auto,mirror_reversal,FP,auto:obvious,3760.0,0.001015,0.010944,1.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765255527676_auto,mirror_reversal,FP,auto:obvious,3762.0,0.001079,0.011119,4.0,,,,"2026-02-17 23:00:16"
mirror_reversal_1765177667242_auto,mirror_reversal,FP,auto:obvious,3763.0,0.009963,0.010941,5.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765198788333_auto,mirror_reversal,FP,auto:obvious,3766.0,0.000734,0.010897,3.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765221644019_auto,mirror_reversal,FP,auto:obvious,3773.0,0.000979,0.610583,5.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765198752951_auto,mirror_reversal,FP,auto:obvious,3776.0,0.001101,0.010897,2.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765220980591_auto,mirror_reversal,FP,auto:obvious,3778.0,0.0039,0.632372,4.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765246195866_auto,mirror_reversal,FP,auto:obvious,3786.0,0.000949,0.011093,1.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765244372229_auto,mirror_reversal,FP,auto:obvious,3788.0,0.001509,0.321534,1.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765212414421_auto,mirror_reversal,FP,auto:obvious,3789.0,0.0,0.011082,5.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765248339007_auto,mirror_reversal,FP,auto:obvious,3789.0,0.000888,0.011079,2.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765222875572_auto,mirror_reversal,FP,auto:obvious,3790.0,0.0,0.476999,2.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765182526141_auto,mirror_reversal,FP,auto:obvious,3793.0,0.001019,0.010907,3.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765219182983_auto,mirror_reversal,FP,auto:obvious,3794.0,0.0,0.454065,2.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765196722605_auto,mirror_reversal,FP,auto:obvious,3797.0,0.001103,0.010886,5.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765170857714_auto,mirror_reversal,FP,auto:obvious,3800.0,0.001013,0.010974,3.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765193783141_auto,mirror_reversal,FP,auto:obvious,3801.0,0.00092,0.010872,2.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765178338427_auto,mirror_reversal,FP,auto:obvious,3809.0,0.000832,0.010933,4.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765253449307_auto,mirror_reversal,FP,auto:obvious,3811.0,0.000503,0.01105,2.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765249648525_auto,mirror_reversal,FP,auto:obvious,3815.0,0.004412,0.011105,3.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765249319752_auto,mirror_reversal,FP,auto:obvious,3816.0,0.001202,0.011097,3.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765185015248_auto,mirror_reversal,FP,auto:obvious,3818.0,8.9e-05,0.010854,2.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765172811192_auto,mirror_reversal,FP,auto:obvious,3819.0,0.000945,0.010945,1.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765196165750_auto,mirror_reversal,FP,auto:obvious,3824.0,0.001031,0.010892,5.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765219014588_auto,mirror_reversal,FP,auto:obvious,3831.0,0.001129,0.01107,3.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765200186310_auto,mirror_reversal,FP,auto:obvious,3833.0,0.008545,0.010907,1.0,,,,"2026-02-17 23:00:09"
mirror_reversal_1765189106570_auto,mirror_reversal,FP,auto:obvious,3834.0,0.000969,0.010866,1.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765226911419_auto,mirror_reversal,FP,auto:obvious,3835.0,0.0,0.408395,5.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765248769615_auto,mirror_reversal,FP,auto:obvious,3841.0,0.001289,0.011083,1.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765211931978_auto,mirror_reversal,FP,auto:obvious,3842.0,0.0,0.453682,4.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765172815035_auto,mirror_reversal,FP,auto:obvious,3843.0,0.000945,0.010945,3.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765240500442_auto,mirror_reversal,FP,auto:obvious,3847.0,0.0,0.464332,4.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765191184584_auto,mirror_reversal,FP,auto:obvious,3853.0,0.000996,0.010854,3.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765182529995_auto,mirror_reversal,FP,auto:obvious,3854.0,0.001019,0.010907,1.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765173278029_auto,mirror_reversal,FP,auto:obvious,3859.0,0.000762,0.010948,3.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765181177564_auto,mirror_reversal,FP,auto:obvious,3859.0,0.006791,0.010925,5.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765240741472_auto,mirror_reversal,FP,auto:obvious,3861.0,0.007121,0.077304,3.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765251842411_auto,mirror_reversal,FP,auto:obvious,3877.0,0.001002,0.011067,2.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765189460324_auto,mirror_reversal,FP,auto:obvious,3881.0,0.007633,0.010866,5.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765218527157_auto,mirror_reversal,FP,auto:obvious,3882.0,0.001031,0.033267,5.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765248230121_auto,mirror_reversal,FP,auto:obvious,3882.0,0.0,0.011078,4.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765183458723_auto,mirror_reversal,FP,auto:obvious,3884.0,0.00102,0.010892,3.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765218087040_auto,mirror_reversal,FP,auto:obvious,3891.0,0.0,0.87342,4.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765185831989_auto,mirror_reversal,FP,auto:obvious,3897.0,0.001013,0.010872,1.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765183520958_auto,mirror_reversal,FP,auto:obvious,3901.0,0.001071,0.010893,4.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765192012572_auto,mirror_reversal,FP,auto:obvious,3901.0,0.001013,0.010863,3.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765194824259_auto,mirror_reversal,FP,auto:obvious,3901.0,0.001032,0.010879,3.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765197238007_auto,mirror_reversal,FP,auto:obvious,3910.0,0.000766,0.010883,4.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765213167168_auto,mirror_reversal,FP,auto:obvious,3913.0,0.001033,0.011117,2.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765222558845_auto,mirror_reversal,FP,auto:obvious,3915.0,0.005964,0.01108,1.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765246827998_auto,mirror_reversal,FP,auto:obvious,3915.0,0.00095,0.011082,4.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765183285090_auto,mirror_reversal,FP,auto:obvious,3916.0,0.00107,0.0109,4.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765246883922_auto,mirror_reversal,FP,auto:obvious,3917.0,0.001003,0.033247,2.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765183654627_auto,mirror_reversal,FP,auto:obvious,3921.0,0.000966,0.010899,4.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765187282080_auto,mirror_reversal,FP,auto:obvious,3930.0,0.001012,0.010877,3.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765191561074_auto,mirror_reversal,FP,auto:obvious,3931.0,0.001084,0.010854,2.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765182517357_auto,mirror_reversal,FP,auto:obvious,3946.0,0.001019,0.010907,4.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765253457577_auto,mirror_reversal,FP,auto:obvious,3951.0,0.000503,0.01105,5.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765173643697_auto,mirror_reversal,FP,auto:obvious,3952.0,0.000991,0.010949,2.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765242803983_auto,mirror_reversal,FP,auto:obvious,3964.0,0.009562,0.01106,2.0,,,,"2026-02-17 23:00:13"
mirror_reversal_1765222441746_auto,mirror_reversal,FP,auto:obvious,3965.0,0.004999,0.022165,5.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765222441746_auto,mirror_reversal,FP,auto:obvious,3965.0,0.005021,0.0,4.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765196182264_auto,mirror_reversal,FP,auto:obvious,3974.0,0.001041,0.010893,4.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765253465183_auto,mirror_reversal,FP,auto:obvious,3976.0,0.000503,0.011052,3.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765193685237_auto,mirror_reversal,FP,auto:obvious,3977.0,0.000985,0.010879,4.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765223933337_auto,mirror_reversal,FP,auto:obvious,3978.0,0.001024,0.011101,4.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765183196389_auto,mirror_reversal,FP,auto:obvious,3983.0,0.001001,0.0109,1.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765249349069_auto,mirror_reversal,FP,auto:obvious,3984.0,0.000901,0.011096,3.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765218201560_auto,mirror_reversal,FP,auto:obvious,3985.0,3.0e-05,0.077403,4.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765203332634_auto,mirror_reversal,FP,auto:obvious,3988.0,0.001008,0.010923,4.0,,,,"2026-02-17 23:00:09"
mirror_reversal_1765246960563_auto,mirror_reversal,FP,auto:obvious,4004.0,0.000502,0.011083,2.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765192404036_auto,mirror_reversal,FP,auto:obvious,4017.0,0.003781,0.010858,2.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765213855475_auto,mirror_reversal,FP,auto:obvious,4019.0,0.000948,0.410774,4.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765182534015_auto,mirror_reversal,FP,auto:obvious,4020.0,0.001019,0.010907,5.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765187653581_auto,mirror_reversal,FP,auto:obvious,4025.0,0.000938,0.010881,3.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765176871497_auto,mirror_reversal,FP,auto:obvious,4029.0,0.000892,0.01092,3.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765191193826_auto,mirror_reversal,FP,auto:obvious,4038.0,0.000996,0.010854,2.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765198195565_auto,mirror_reversal,FP,auto:obvious,4039.0,9.2e-05,0.326696,5.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765197565596_auto,mirror_reversal,FP,auto:obvious,4040.0,0.001147,0.0109,3.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765173348651_auto,mirror_reversal,FP,auto:obvious,4041.0,0.001387,0.010948,4.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765223605465_auto,mirror_reversal,FP,auto:obvious,4044.0,0.000903,0.011073,3.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765197398096_auto,mirror_reversal,FP,auto:obvious,4046.0,0.001147,0.010901,5.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765220601415_auto,mirror_reversal,FP,auto:obvious,4050.0,0.0,0.011122,3.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765191568963_auto,mirror_reversal,FP,auto:obvious,4057.0,0.001084,0.010854,5.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765212070048_auto,mirror_reversal,FP,auto:obvious,4060.0,0.000952,0.011063,5.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765226534851_auto,mirror_reversal,FP,auto:obvious,4080.0,2.2e-05,0.055185,3.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765226534851_auto,mirror_reversal,FP,auto:obvious,4080.0,2.2e-05,0.033111,2.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765226534851_auto,mirror_reversal,FP,auto:obvious,4080.0,0.0,0.011037,1.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765200024191_auto,mirror_reversal,FP,auto:obvious,4083.0,6.7e-05,0.010907,2.0,,,,"2026-02-17 23:00:09"
mirror_reversal_1765212147239_auto,mirror_reversal,FP,auto:obvious,4085.0,0.004496,0.686563,5.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765226534851_auto,mirror_reversal,FP,auto:obvious,4090.0,2.2e-05,0.077259,4.0,,,,"2026-02-17 23:00:12"
mirror_reversal_1765249353168_auto,mirror_reversal,FP,auto:obvious,4099.0,0.000901,0.011096,1.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765195772150_auto,mirror_reversal,FP,auto:obvious,4105.0,8.9e-05,0.479301,4.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765195772150_auto,mirror_reversal,FP,auto:obvious,4105.0,0.000178,0.501087,3.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765195772150_auto,mirror_reversal,FP,auto:obvious,4105.0,8.9e-05,0.522873,2.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765195772150_auto,mirror_reversal,FP,auto:obvious,4105.0,8.9e-05,0.501088,5.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765195772150_auto,mirror_reversal,FP,auto:obvious,4105.0,0.000178,0.522874,4.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765195772150_auto,mirror_reversal,FP,auto:obvious,4105.0,8.9e-05,0.54466,3.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765195772150_auto,mirror_reversal,FP,auto:obvious,4105.0,0.000223,0.544661,5.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765195772150_auto,mirror_reversal,FP,auto:obvious,4105.0,0.000134,0.566447,4.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765195772150_auto,mirror_reversal,FP,auto:obvious,4105.0,8.9e-05,0.588234,5.0,,,,"2026-02-17 23:00:07"
mirror_reversal_1765187462086_auto,mirror_reversal,FP,auto:obvious,4109.0,0.0,0.010875,2.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765212068846_auto,mirror_reversal,FP,auto:obvious,4112.0,0.000952,0.011063,5.0,,,,"2026-02-17 23:00:11"
mirror_reversal_1765183239516_auto,mirror_reversal,FP,auto:obvious,4113.0,0.001019,0.010902,1.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765187223325_auto,mirror_reversal,FP,auto:obvious,4117.0,0.000138,0.010875,4.0,,,,"2026-02-17 23:00:05"
mirror_reversal_1765197619973_auto,mirror_reversal,FP,auto:obvious,4123.0,2.2e-05,0.02181,4.0,,,,"2026-02-17 23:00:08"
mirror_reversal_1765191314874_auto,mirror_reversal,FP,auto:obvious,4129.0,0.001034,0.010854,4.0,,,,"2026-02-17 23:00:06"
mirror_reversal_1765173656265_auto,mirror_reversal,FP,auto:obvious,4131.0,0.006804,0.010949,3.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765248919639_auto,mirror_reversal,FP,auto:obvious,4132.0,0.009881,0.598996,4.0,,,,"2026-02-17 23:00:15"
mirror_reversal_1765172832213_auto,mirror_reversal,FP,auto:obvious,4136.0,0.001305,0.207969,1.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765246849995_auto,mirror_reversal,FP,auto:obvious,4139.0,0.001003,0.011082,4.0,,,,"2026-02-17 23:00:14"
mirror_reversal_1765173660405_auto,mirror_reversal,FP,auto:obvious,4140.0,0.000999,0.010949,2.0,,,,"2026-02-17 23:00:04"
mirror_reversal_1765185970832_auto,mirror_reversal,FP,auto:obvious,4141.0,0.000951,0.010874,4.0,,,,"2026-02-17 23:00:05"
